Benchmarking Adversarial Robustness on Image Classification.
SmallBigNet: Integrating Core and Contextual Views for Video Classification.
Bi3D: Stereo Depth Estimation via Binary Classifications.
Multi-scale Domain-adversarial Multiple-instance CNN for Cancer Subtype Classification with Unannotated Histopathological Images.
SOS: Selective Objective Switch for Rapid Immunofluorescence Whole Slide Image Classification.
ADINet: Attribute Driven Incremental Network for Retinal Image Classification.
Shoestring: Graph-Based Semi-Supervised Classification With Severely Limited Labeled Data.
Rotation Equivariant Graph Convolutional Network for Spherical Image Classification.
Rethinking Zero-Shot Video Classification: End-to-End Training for Realistic Applications.
Learning to Select Base Classes for Few-Shot Classification.
SiamCAR: Siamese Fully Convolutional Classification and Regression for Visual Tracking.
PointAugment: An Auto-Augmentation Framework for Point Cloud Classification.
Wavelet Integrated CNNs for Noise-Robust Image Classification.
"Noise Modeling, Synthesis and Classification for Generic Object Anti-Spoofing."
On Positive-Unlabeled Classification in GAN.
Towards Robust Image Classification Using Sequential Attention Models.
Spatially Attentive Output Layer for Image Classification.
Weakly Supervised Fine-Grained Image Classification via Guassian Mixture Model Oriented Discriminative Learning.
Rethinking Classification and Localization for Object Detection.
Few-Shot Video Classification via Temporal Alignment.
Self-Training With Noisy Student Improves ImageNet Classification.
Unsupervised Person Re-Identification via Multi-Label Classification.
Deep Degradation Prior for Low-Quality Image Classification.
Hierarchical Scene Coordinate Classification and Regression for Visual Localization.
DeepEMD: Few-Shot Image Classification With Differentiable Earth Mover's Distance and Structured Classifiers.
Satellite Image Time Series Classification With Pixel-Set Encoders and Temporal Self-Attention.
What Makes Training Multi-Modal Classification Networks Hard?
Adaptive Hierarchical Down-Sampling for Point Cloud Classification.
Offset Bin Classification Network for Accurate Object Detection.
Background Data Resampling for Outlier-Aware Classification.
Orderless Recurrent Models for Multi-Label Classification.
Texture and Shape Biased Two-Stream Networks for Clothing Classification and Attribute Recognition.
M2m: Imbalanced Classification via Major-to-Minor Translation.
Deep Generative Model for Robust Imbalance Classification.
Improved Few-Shot Visual Classification.
